player_id,player_name,team,position,matches_played,minutes_played,passes,shots,goals,assists,tackles,interceptions,yellow_cards,assists_per_match,goals_per_match,minutes_per_match,defensive_index,discipline_index,ball_possession_index,performance_score,injury_risk_score,market_value_millions,market_value_,estimated_resale_value,market_value_last_updated,contract_end_year,years_remaining_contract,twitter_mentions_count,twitter_engagement_rate,social_sentiment_score,social_engagement_score,public_perception_index,mention_volatility_score,trending_mentions_7d,sentiment_classification,total_injuries_history,days_injured_last_season,current_injury_status,injury_risk_assessment,avg_recovery_time_days,injury_prone_body_parts,historical_injury_count,days_since_last_injury
219,Harry Kane 218,Bayern Munich,Defender,24,1992,1934,18,0,0,44,22,1,0,0,83,2.75,0.041666667,0.970883534,5.458333333,0.416666667,14.91367138,↑ Rising,16.37942752,08-12-2025,2026,1,6272,6.313238926,8.98,61.66,30.05,59.3485763,2854,Very Negative,3,207,Minor,0.416666667,63,None,5,176
45,Bukayo Saka 44,Manchester United,Forward,24,1632,2137,5,10,2,47,0,1,0.083333333,0.416666667,68,1.958333333,0.041666667,1.309436275,8.458333333,0.416666667,17.09554816,↑ Rising,16.83532871,08-12-2025,2027,2,42180,1.70658751,86.87,31.26,64.63,89.57267259,2171,Very Positive,3,264,Out,0.416666667,56,Shoulder,3,310
376,Gavi 375,Chelsea,Goalkeeper,24,1608,2354,4,4,6,16,0,0,0.25,0.166666667,67,0.666666667,0,1.463930348,4.25,0,10.99790863,↑ Rising,13.26900172,08-12-2025,2027,2,23661,5.255730318,58,45.25,52.9,58.32665178,567,Positive,9,287,Recovering,0,51,Hamstring,5,291
44,Manuel Neuer 43,Arsenal,Goalkeeper,24,1824,1544,20,6,1,14,24,2,0.041666667,0.25,76,1.583333333,0.083333333,0.846491228,5.791666667,0.833333333,13.15559374,↑ Rising,15.56835715,08-12-2025,2025,0,24917,3.758245817,6.62,35.06,18,46.6968,151,Very Negative,1,270,Recovering,0.833333333,11,Shoulder,11,56
9,Bukayo Saka 8,Manchester United,Forward,24,1464,1654,19,3,8,49,10,2,0.333333333,0.125,61,2.458333333,0.083333333,1.129781421,7.75,0.833333333,21.07986667, Falling,22.15942184,08-12-2025,2026,1,20381,4.948897738,71.08,60.62,66.9,34.03707463,-632,Very Positive,0,139,Minor,0.833333333,15,None,7,108
153,Bukayo Saka 152,Manchester United,Forward,24,1920,2110,15,4,1,33,22,0,0.041666667,0.166666667,80,2.291666667,0,1.098958333,6.458333333,0,14.56079186, Falling,17.77818473,08-12-2025,2027,2,28771,6.299780636,18.8,59.59,35.12,94.04485057,3946,Very Negative,8,236,Minor,0,65,Shoulder,2,296
210,João Félix 209,Bayern Munich,Midfielder,24,1944,1072,0,2,7,0,4,1,0.291666667,0.083333333,81,0.166666667,0.041666667,0.551440329,2.583333333,0.416666667,6.22886045,→ Stable,5.129496019,08-12-2025,2025,0,25464,6.8720454,95.09,51.3,77.57,8.271546152,-958,Very Positive,1,71,Out,0.416666667,72,None,4,324
75,Harry Kane 74,Bayern Munich,Defender,24,1536,1983,15,2,5,23,15,1,0.208333333,0.083333333,64,1.583333333,0.041666667,1.291015625,5,0.416666667,13.50997456,→ Stable,10.36420092,08-12-2025,2027,2,41774,7.187393542,91.62,26.42,65.54,93.08873721,907,Very Positive,7,154,Out,0.416666667,29,None,1,302
323,Frenkie de Jong 322,Arsenal,Defender,24,2064,2251,8,7,8,39,23,5,0.333333333,0.291666667,86,2.583333333,0.208333333,1.090600775,9.541666667,2.083333333,25.58567706,↑ Rising,22.05100981,08-12-2025,2026,1,27525,2.233388946,10.3,27.46,17.16,82.67146599,2490,Very Negative,8,189,Out,2.083333333,16,Shoulder,13,334
313,Toni Kroos 312,Chelsea,Forward,24,1824,1687,2,7,5,34,20,1,0.208333333,0.291666667,76,2.25,0.041666667,0.924890351,8.416666667,0.416666667,18.64107385, Falling,13.68724788,08-12-2025,2027,2,28702,0.361371039,90.7,48.19,73.7,12.99299245,1535,Very Positive,3,267,Healthy,0.416666667,30,None,1,141
154,Phil Foden 153,Manchester City,Midfielder,24,1680,1501,20,3,4,27,11,5,0.166666667,0.125,70,1.583333333,0.208333333,0.893452381,5.041666667,2.083333333,11.93516419, Falling,12.15837226,08-12-2025,2027,2,23353,6.310075775,87.6,56.99,75.36,56.49843577,3173,Very Positive,7,320,Healthy,2.083333333,16,Knee,12,155
214,Gavi 213,Chelsea,Midfielder,23,1794,2629,9,8,8,41,6,0,0.347826087,0.347826087,78,2.043478261,0,1.465440357,9.304347826,0,22.31097894, Falling,28.15563919,08-12-2025,2027,2,23572,0.993287301,85.11,37.31,65.99,86.65479817,1873,Very Positive,8,106,Minor,0,47,None,6,262
285,Vinicius Jr 284,Paris Saint-Germain,Forward,23,1725,1002,3,1,0,40,8,2,0,0.043478261,75,2.086956522,0.086956522,0.580869565,4.52173913,0.869565217,9.997689361,→ Stable,7.234389251,08-12-2025,2027,2,49330,2.745324544,93.78,31.78,68.98,57.18091636,824,Very Positive,9,231,Healthy,0.869565217,55,Ankle,9,273
82,Phil Foden 81,Manchester City,Midfielder,23,1817,1227,10,1,3,20,4,2,0.130434783,0.043478261,79,1.043478261,0.086956522,0.675288938,3.086956522,0.869565217,11.24829978,→ Stable,8.697927201,08-12-2025,2025,0,8180,0.132063927,94.88,29.02,68.54,90.71998216,293,Very Positive,9,41,Out,0.869565217,41,None,12,232
356,Pedri 355,Barcelona,Goalkeeper,23,1978,996,7,2,3,15,5,0,0.130434783,0.086956522,86,0.869565217,0,0.503538928,3.260869565,0,8.962137335, Falling,8.705098011,08-12-2025,2025,0,7199,5.826023652,93.78,41.45,72.85,94.29838168,3769,Very Positive,4,189,Out,0,50,Ankle,9,241
18,Ilkay Gündogan 17,Manchester United,Midfielder,23,1886,1372,10,9,3,4,8,1,0.130434783,0.391304348,82,0.52173913,0.043478261,0.727465536,5.565217391,0.434782609,11.39127557, Falling,14.3567095,08-12-2025,2026,1,25531,1.503908896,94.88,24.35,66.67,42.23845222,3796,Very Positive,6,138,Healthy,0.434782609,57,None,13,355
203,Jude Bellingham 202,Barcelona,Defender,23,1748,1048,10,4,3,14,11,2,0.130434783,0.173913043,76,1.086956522,0.086956522,0.599542334,4.47826087,0.869565217,13.03137607, Falling,11.59393271,08-12-2025,2025,0,31286,5.604372241,67,33.16,53.46,37.73136614,3854,Positive,9,102,Recovering,0.869565217,84,None,10,337
50,Pedri 49,Barcelona,Midfielder,23,2001,1806,4,1,5,17,19,2,0.217391304,0.043478261,87,1.565217391,0.086956522,0.902548726,4.565217391,0.869565217,15.65735587,→ Stable,15.72532266,08-12-2025,2025,0,47784,8.430637984,95.86,44.39,75.27,93.6321154,2386,Very Positive,3,170,Minor,0.869565217,17,Shoulder,9,258
428,Pedri 427,Barcelona,Goalkeeper,23,1794,2206,5,5,4,28,24,4,0.173913043,0.217391304,78,2.260869565,0.173913043,1.229654404,7.391304348,1.739130435,20.54319139, Falling,14.89265749,08-12-2025,2026,1,30211,0.710435322,18.8,51.12,31.73,67.51400611,1972,Very Negative,0,350,Recovering,1.739130435,58,Knee,5,249
61,Toni Kroos 60,Chelsea,Forward,23,1955,2392,20,9,1,3,2,5,0.043478261,0.391304348,85,0.217391304,0.217391304,1.223529412,4.347826087,2.173913043,7.830825285, Falling,6.178567513,08-12-2025,2025,0,39951,0.7474553,92.56,29.71,67.42,11.60226813,2922,Very Positive,2,272,Minor,2.173913043,61,Knee,3,77
161,Frenkie de Jong 160,Arsenal,Forward,23,1587,1887,19,0,7,35,29,2,0.304347826,0,69,2.782608696,0.086956522,1.189035917,7,0.869565217,16.53153185,↑ Rising,21.35837668,08-12-2025,2025,0,22714,2.959192778,93.78,42.49,73.26,4.229174922,3997,Very Positive,4,220,Recovering,0.869565217,8,Hamstring,4,180
264,João Félix 263,Bayern Munich,Goalkeeper,23,1679,1942,10,3,0,45,29,0,0,0.130434783,73,3.217391304,0,1.156640858,7.739130435,0,21.88164839,↑ Rising,27.98818665,08-12-2025,2026,1,26824,7.37764672,97.72,33.33,71.96,56.4629051,-8,Very Positive,2,212,Healthy,0,79,Shoulder,0,66
393,Vinicius Jr 392,Paris Saint-Germain,Forward,23,1955,2722,9,5,8,4,0,1,0.347826087,0.217391304,85,0.173913043,0.043478261,1.392327366,4.217391304,0.434782609,9.12813933,→ Stable,6.416753231,08-12-2025,2026,1,42091,1.910450898,67,53.37,61.55,93.01709654,4287,Positive,6,340,Minor,0.434782609,53,Shoulder,6,308
401,Jude Bellingham 400,Barcelona,Forward,23,2001,1819,14,6,7,29,5,3,0.304347826,0.260869565,87,1.47826087,0.130434783,0.909045477,6.956521739,1.304347826,18.2789432, Falling,23.23412838,08-12-2025,2026,1,5040,3.127173687,67,51.47,60.79,84.42487024,1386,Positive,8,55,Minor,1.304347826,11,Knee,7,348
412,Gavi 411,Chelsea,Goalkeeper,23,1656,2405,6,6,2,37,0,5,0.086956522,0.260869565,72,1.608695652,0.217391304,1.452294686,6.043478261,2.173913043,16.65796376, Falling,18.04843669,08-12-2025,2027,2,28858,0.675445416,95.86,48.53,76.93,67.58477465,1240,Very Positive,5,341,Minor,2.173913043,15,Shoulder,8,171
72,Ilkay Gündogan 71,Manchester United,Goalkeeper,23,1679,2351,16,5,4,47,4,4,0.173913043,0.217391304,73,2.217391304,0.173913043,1.400238237,7.304347826,1.739130435,16.40700862,↑ Rising,20.0288718,08-12-2025,2027,2,36324,6.510504447,35.7,47.32,40.35,13.91158489,476,Negative,9,101,Out,1.739130435,58,Knee,7,22
334,Phil Foden 333,Manchester City,Midfielder,23,1817,1352,18,5,1,0,15,5,0.043478261,0.217391304,79,0.652173913,0.217391304,0.744083654,3.47826087,2.173913043,8.576601462,→ Stable,8.34369453,08-12-2025,2026,1,7888,3.529773279,6.62,33.51,17.38,25.42313837,2407,Very Negative,0,191,Out,2.173913043,49,Shoulder,4,107
14,Pedri 13,Barcelona,Midfielder,22,1628,1748,2,3,1,30,26,4,0.045454545,0.136363636,74,2.545454545,0.181818182,1.073710074,6.5,1.818181818,9.76746532,↑ Rising,9.858865521,08-12-2025,2026,1,28182,6.477689358,94.53,41.11,73.16,87.55112266,-611,Very Positive,6,309,Recovering,1.818181818,27,None,2,323
365,Jude Bellingham 364,Barcelona,Forward,22,1870,2152,4,6,2,23,19,4,0.090909091,0.272727273,85,1.909090909,0.181818182,1.150802139,6.818181818,1.818181818,14.99667926,↑ Rising,14.89632071,08-12-2025,2026,1,24134,7.690305893,18.8,54.92,33.25,18.28072367,-1,Very Negative,2,199,Healthy,1.818181818,32,Knee,9,227
378,Ilkay Gündogan 377,Manchester United,Midfielder,22,1364,1853,14,3,8,16,7,5,0.363636364,0.136363636,62,1.045454545,0.227272727,1.358504399,5.045454545,2.272727273,12.10850006,↑ Rising,13.32078558,08-12-2025,2027,2,35579,2.055210436,86.04,38.17,66.89,27.84394083,3620,Very Positive,4,232,Out,2.272727273,61,Knee,10,216
302,Pedri 301,Barcelona,Midfielder,22,1716,1834,2,1,6,49,10,0,0.272727273,0.045454545,78,2.681818182,0,1.068764569,7.181818182,0,15.45897909,↑ Rising,12.11660486,08-12-2025,2027,2,11380,6.882126655,94.53,51.99,77.51,12.96006512,855,Very Positive,9,226,Minor,0,30,Ankle,8,69
391,Kylian Mbappé 390,Liverpool,Defender,22,1826,2315,9,5,4,16,12,1,0.181818182,0.227272727,83,1.272727273,0.045454545,1.267798467,5.681818182,0.454545455,17.46936806, Falling,12.54272945,08-12-2025,2025,0,18152,0.596388677,79.49,45.42,65.86,67.61082314,4602,Very Positive,3,138,Out,0.454545455,29,Shoulder,14,84
111,Harry Kane 110,Bayern Munich,Defender,22,1936,2445,19,10,0,32,14,1,0,0.454545455,88,2.090909091,0.045454545,1.262913223,8.681818182,0.454545455,18.8442627, Falling,16.67261152,08-12-2025,2025,0,16631,7.650318061,67,24.7,50.08,94.39823054,-342,Positive,9,343,Healthy,0.454545455,58,Shoulder,5,103
160,Gavi 159,Chelsea,Goalkeeper,22,1496,1019,13,3,4,47,21,0,0.181818182,0.136363636,68,3.090909091,0,0.681149733,8.454545455,0,20.25627466,↑ Rising,22.74391651,08-12-2025,2026,1,22904,5.566455799,35.7,35.06,35.44,26.89680316,1763,Negative,4,304,Out,0,33,Knee,14,39
282,João Félix 281,Bayern Munich,Midfielder,22,1914,2242,6,9,3,40,30,2,0.136363636,0.409090909,87,3.181818182,0.090909091,1.171368861,11.04545455,0.909090909,27.87511752,→ Stable,22.88859548,08-12-2025,2027,2,29003,7.443504483,70.02,54.06,63.64,47.54066079,2663,Very Positive,4,148,Minor,0.909090909,87,None,4,13
271,Erling Haaland 270,Manchester City,Defender,22,1760,2514,11,2,1,48,1,1,0.045454545,0.090909091,80,2.227272727,0.045454545,1.428409091,5.545454545,0.454545455,16.74618294,→ Stable,18.4887817,08-12-2025,2027,2,44957,0.101582556,98.18,56.3,81.43,63.43397397,3986,Very Positive,5,114,Recovering,0.454545455,40,None,12,297
180,Ilkay Gündogan 179,Manchester United,Goalkeeper,22,1650,1991,14,4,0,23,25,1,0,0.181818182,75,2.181818182,0.045454545,1.206666667,6.136363636,0.454545455,12.46918479,→ Stable,15.98483687,08-12-2025,2027,2,10242,1.520280991,77.33,53.89,67.95,99.94662482,481,Very Positive,9,62,Minor,0.454545455,18,None,2,313
76,Robert Lewandowski 75,Liverpool,Goalkeeper,22,1606,891,9,4,7,17,2,0,0.318181818,0.181818182,73,0.863636364,0,0.554794521,5.136363636,0,15.1672366,→ Stable,11.47159424,08-12-2025,2026,1,49617,3.373978854,85.11,41.45,67.65,10.4808065,2731,Very Positive,9,103,Healthy,0,82,Shoulder,5,181
60,Luka Modric 59,Paris Saint-Germain,Goalkeeper,22,1804,1959,8,9,3,22,11,0,0.136363636,0.409090909,82,1.5,0,1.085920177,7.772727273,0,19.4522843,↑ Rising,21.46678759,08-12-2025,2025,0,48455,3.287824388,70.02,31.61,54.66,49.85707995,-549,Very Positive,5,338,Recovering,0,39,Ankle,2,268
425,Rodri 424,Real Madrid,Forward,22,1716,1538,4,5,1,27,15,0,0.045454545,0.227272727,78,1.909090909,0,0.896270396,6.318181818,0,13.83243724, Falling,13.36559431,08-12-2025,2026,1,9966,2.004535217,93.78,31.61,68.91,38.51201199,1475,Very Positive,7,358,Out,0,34,Knee,9,13
409,Kylian Mbappé 408,Liverpool,Forward,22,1452,1370,2,10,7,30,8,2,0.318181818,0.454545455,66,1.727272727,0.090909091,0.943526171,9.5,0.909090909,24.67420695,→ Stable,30.12437785,08-12-2025,2025,0,4631,3.305540295,22.46,53.89,35.03,86.58201652,2222,Very Negative,7,155,Out,0.909090909,21,Hamstring,11,120
403,Toni Kroos 402,Chelsea,Defender,22,1320,1765,12,4,7,20,26,3,0.318181818,0.181818182,60,2.090909091,0.136363636,1.337121212,7.454545455,1.363636364,19.03448303,↑ Rising,15.34731092,08-12-2025,2025,0,45554,1.182329181,77.33,46.98,65.19,47.5967731,537,Very Positive,8,272,Out,1.363636364,71,Ankle,5,353
63,Bukayo Saka 62,Manchester United,Defender,22,1936,2593,5,3,7,17,20,4,0.318181818,0.136363636,88,1.681818182,0.181818182,1.339359504,6.136363636,1.818181818,14.14047534,→ Stable,15.77476885,08-12-2025,2026,1,38198,3.567193486,8.98,36.1,19.83,11.09775246,2093,Very Negative,7,5,Recovering,1.818181818,84,Hamstring,3,57
64,Phil Foden 63,Manchester City,Goalkeeper,22,1980,2280,12,4,0,20,17,3,0,0.181818182,90,1.681818182,0.136363636,1.151515152,5.045454545,1.363636364,12.75324053,→ Stable,15.3404799,08-12-2025,2025,0,38378,6.839776365,96.29,37.82,72.9,63.44241453,-118,Very Positive,1,146,Minor,1.363636364,34,Ankle,14,40
444,João Félix 443,Bayern Munich,Goalkeeper,22,1738,2206,10,7,3,12,2,5,0.136363636,0.318181818,79,0.636363636,0.227272727,1.269275029,4.909090909,2.272727273,11.50210008,↑ Rising,14.57049843,08-12-2025,2025,0,28238,4.12418853,96.29,32.64,70.83,77.07806183,3408,Very Positive,9,183,Recovering,2.272727273,49,None,1,336
397,Erling Haaland 396,Manchester City,Forward,21,1764,1799,15,6,8,47,9,0,0.380952381,0.285714286,84,2.666666667,0,1.01984127,10.0952381,0,25.46512993, Falling,28.26499084,08-12-2025,2027,2,27165,0.251200747,92.38,18.48,62.82,0.288125167,3068,Very Positive,0,27,Recovering,0,83,Shoulder,7,128
96,Luka Modric 95,Paris Saint-Germain,Goalkeeper,21,1785,2296,16,1,7,30,20,5,0.333333333,0.047619048,85,2.380952381,0.238095238,1.28627451,6.666666667,2.380952381,17.99092802, Falling,17.96043085,08-12-2025,2025,0,30056,3.640129949,15.68,52.85,30.55,85.89566854,3935,Very Negative,9,37,Healthy,2.380952381,55,Hamstring,3,173
370,Phil Foden 369,Manchester City,Midfielder,21,1869,1474,6,6,2,18,10,4,0.095238095,0.285714286,89,1.333333333,0.19047619,0.788657036,5.80952381,1.904761905,17.69584316,↑ Rising,18.94708692,08-12-2025,2026,1,41832,0.328270135,79.49,21.07,56.12,18.6023,1566,Very Positive,1,118,Recovering,1.904761905,51,Ankle,8,35
341,Frenkie de Jong 340,Arsenal,Forward,21,1764,2394,13,5,6,49,6,3,0.285714286,0.238095238,84,2.619047619,0.142857143,1.357142857,8.904761905,1.428571429,19.78627376, Falling,24.16582677,08-12-2025,2026,1,39361,8.21644465,15.68,39.72,25.3,55.20693647,2277,Very Negative,1,292,Out,1.428571429,57,Shoulder,6,259
445,Kylian Mbappé 444,Liverpool,Forward,21,1701,2263,10,3,2,20,6,2,0.095238095,0.142857143,81,1.238095238,0.095238095,1.330393886,4.285714286,0.952380952,14.98035246,↑ Rising,15.6150078,08-12-2025,2025,0,10859,1.170613259,77.33,25.73,56.69,41.57975007,-626,Very Positive,2,243,Minor,0.952380952,68,Hamstring,11,5
85,Kylian Mbappé 84,Liverpool,Forward,21,1470,1020,18,7,0,15,15,3,0,0.333333333,70,1.428571429,0.142857143,0.693877551,6.047619048,1.428571429,11.21487202,↑ Rising,8.054882605,08-12-2025,2027,2,5539,6.044581941,67,25.04,50.22,71.96538166,3546,Positive,9,67,Minor,1.428571429,42,Knee,1,218
320,Pedri 319,Barcelona,Goalkeeper,21,1722,932,0,4,1,33,15,3,0.047619048,0.19047619,82,2.285714286,0.142857143,0.541231127,6.571428571,1.428571429,16.12500124,↑ Rising,20.29443019,08-12-2025,2027,2,47341,8.271321112,15.68,38.51,24.81,37.11616148,2697,Very Negative,6,213,Minor,1.428571429,68,Ankle,3,11
414,Ilkay Gündogan 413,Manchester United,Midfielder,21,1785,2155,18,3,1,15,0,0,0.047619048,0.142857143,85,0.714285714,0,1.207282913,3.095238095,0,8.914729651, Falling,9.928477499,08-12-2025,2025,0,42633,7.038728034,18.8,34.54,25.1,86.97631767,2062,Very Negative,1,217,Out,0,11,Knee,4,327
299,Rodri 298,Real Madrid,Defender,21,1596,2119,8,9,0,35,17,1,0,0.428571429,76,2.476190476,0.047619048,1.327694236,9.19047619,0.476190476,23.53817421,↑ Rising,26.03105591,08-12-2025,2025,0,28370,5.974249151,91.62,32.64,68.03,73.0496361,3690,Very Positive,0,176,Out,0.476190476,26,None,2,117
316,Phil Foden 315,Manchester City,Goalkeeper,21,1764,1674,14,0,6,11,16,5,0.285714286,0,84,1.285714286,0.238095238,0.948979592,3.761904762,2.380952381,8.159362865,→ Stable,6.767417103,08-12-2025,2026,1,13379,7.15147164,93.78,24.7,66.15,64.77131711,2250,Very Positive,5,298,Out,2.380952381,85,Knee,8,184
126,Ilkay Gündogan 125,Manchester United,Midfielder,21,1344,851,14,7,8,10,21,1,0.380952381,0.333333333,64,1.476190476,0.047619048,0.633184524,8.142857143,0.476190476,19.94089836, Falling,21.84188976,08-12-2025,2025,0,39379,8.347109023,94.21,31.61,69.17,79.62405956,4329,Very Positive,8,163,Out,0.476190476,86,Knee,12,362
309,Harry Kane 308,Bayern Munich,Forward,21,1680,2061,1,1,4,47,10,4,0.19047619,0.047619048,80,2.714285714,0.19047619,1.226785714,6.666666667,1.904761905,15.6806648, Falling,14.68209879,08-12-2025,2027,2,44351,5.319293777,18.8,32.82,24.41,75.40230349,3595,Very Negative,2,57,Out,1.904761905,45,Ankle,4,116
241,Toni Kroos 240,Chelsea,Forward,21,1344,1890,12,3,0,41,22,4,0,0.142857143,64,3,0.19047619,1.40625,7.238095238,1.904761905,16.91650858, Falling,18.45150895,08-12-2025,2025,0,23988,4.797152377,63.98,44.04,56,3.593867492,3559,Positive,5,268,Recovering,1.904761905,78,None,1,162
247,Kylian Mbappé 246,Liverpool,Defender,21,1512,1960,18,2,3,2,20,0,0.142857143,0.095238095,72,1.047619048,0,1.296296296,3.761904762,0,11.1039661, Falling,8.482939506,08-12-2025,2026,1,17730,5.377200128,18.8,26.08,21.71,39.47343538,-888,Very Negative,2,307,Out,0,14,Knee,10,67
237,Harry Kane 236,Bayern Munich,Forward,21,1533,1967,15,0,0,20,9,3,0,0,73,1.380952381,0.142857143,1.283105023,2.619047619,1.428571429,7.26165002,→ Stable,7.949380435,08-12-2025,2026,1,35244,4.574477449,67,18.83,47.73,93.08072973,4131,Positive,0,57,Out,1.428571429,61,Shoulder,2,200
238,Robert Lewandowski 237,Liverpool,Midfielder,21,1449,786,0,0,4,5,23,5,0.19047619,0,69,1.333333333,0.238095238,0.542443064,3.380952381,2.380952381,7.066561762, Falling,9.184044525,08-12-2025,2026,1,31282,5.43474849,90.7,24.53,64.23,12.5724269,2197,Very Positive,4,287,Out,2.380952381,11,Hamstring,13,31
276,Luka Modric 275,Paris Saint-Germain,Goalkeeper,21,1806,1913,11,2,2,5,22,0,0.095238095,0.095238095,86,1.285714286,0,1.059246955,4,0,11.79919975, Falling,8.600757912,08-12-2025,2026,1,25638,3.878674547,15.68,21.59,18.04,73.70965504,1378,Very Negative,9,104,Out,0,54,Knee,14,75
284,Pedri 283,Barcelona,Goalkeeper,21,1680,2153,12,0,0,25,24,4,0,0,80,2.333333333,0.19047619,1.281547619,4.476190476,1.904761905,11.80507523,↑ Rising,15.18492152,08-12-2025,2026,1,11924,1.934922736,94.21,49.05,76.15,97.45918113,924,Very Positive,3,227,Minor,1.904761905,56,None,8,237
245,Rodri 244,Real Madrid,Forward,21,1743,2126,10,8,4,8,1,3,0.19047619,0.380952381,83,0.428571429,0.142857143,1.219736087,5.476190476,1.428571429,15.31620043, Falling,14.46071063,08-12-2025,2025,0,32225,1.110076703,4.84,42.31,19.83,5.219862904,-861,Very Negative,6,246,Out,1.428571429,37,Knee,6,327
261,Bukayo Saka 260,Manchester United,Forward,20,1680,1465,1,1,6,38,30,3,0.3,0.05,84,3.4,0.15,0.87202381,8.65,1.5,22.88425768,→ Stable,27.97490818,08-12-2025,2025,0,7079,0.674063858,6.62,48.19,23.25,68.21938806,424,Very Negative,5,187,Recovering,1.5,5,Hamstring,1,66
258,Luka Modric 257,Paris Saint-Germain,Midfielder,20,1660,1171,12,5,0,0,6,0,0,0.25,83,0.3,0,0.705421687,3.1,0,6.092009978,→ Stable,7.12418709,08-12-2025,2025,0,26289,2.311852584,18.8,24.35,21.02,46.81541413,1949,Very Negative,9,82,Recovering,0,57,None,8,70
100,Phil Foden 99,Manchester City,Goalkeeper,20,1280,770,3,6,6,8,15,4,0.3,0.3,64,1.15,0.2,0.6015625,6.6,2,15.37963792,→ Stable,15.99804942,08-12-2025,2025,0,42700,0.48743794,22.46,37.31,28.4,57.91752554,2168,Very Negative,6,185,Recovering,2,64,Ankle,13,297
325,Erling Haaland 324,Manchester City,Forward,20,1220,1217,19,9,0,26,22,1,0,0.45,61,2.4,0.05,0.997540984,9.25,0.5,24.61958721,→ Stable,28.14189987,08-12-2025,2026,1,12604,4.864234551,97.06,45.42,76.4,8.534133648,-484,Very Positive,4,251,Healthy,0.5,38,None,3,20
326,Vinícius Júnior 325,Real Madrid,Midfielder,20,1660,1324,6,8,2,40,29,3,0.1,0.4,83,3.45,0.15,0.797590361,11.25,1.5,29.34574053, Falling,36.0104322,08-12-2025,2027,2,20769,2.484158955,33.48,30.22,32.18,4.300695187,1616,Negative,3,354,Minor,1.5,8,Ankle,12,226
226,Phil Foden 225,Manchester City,Midfielder,20,1560,929,1,8,2,37,10,2,0.1,0.4,78,2.35,0.1,0.595512821,9.1,1,22.70819681, Falling,21.40211655,08-12-2025,2025,0,7010,7.026092388,8.98,38.69,20.86,66.68666606,-113,Very Negative,6,237,Out,1,21,None,8,199
220,Robert Lewandowski 219,Liverpool,Goalkeeper,20,1740,1488,0,7,4,7,17,4,0.2,0.35,87,1.2,0.2,0.855172414,6.7,2,16.98465477,→ Stable,15.22198554,08-12-2025,2027,2,46957,0.723623333,92.38,32.3,68.35,82.33094298,2104,Very Positive,6,359,Healthy,2,8,Hamstring,14,39
68,Pedri 67,Barcelona,Goalkeeper,20,1640,1304,1,1,3,32,2,4,0.15,0.05,82,1.7,0.2,0.795121951,4.45,2,13.68032979,→ Stable,15.05596946,08-12-2025,2025,0,35064,2.001352552,12.13,43.52,24.69,78.20153349,4437,Very Negative,5,183,Out,2,47,Hamstring,12,145
195,Vinicius Jr 194,Paris Saint-Germain,Defender,20,1660,1434,13,5,4,18,6,1,0.2,0.25,83,1.2,0.05,0.863855422,5.85,0.5,13.44185722, Falling,15.92466994,08-12-2025,2025,0,20231,6.234067636,92.56,34.02,69.14,54.38057279,-951,Very Positive,7,283,Healthy,0.5,8,None,1,45
33,Vinicius Jr 32,Paris Saint-Germain,Forward,20,1560,1143,9,9,4,22,14,3,0.2,0.45,78,1.8,0.15,0.732692308,8.95,1.5,23.46919476,→ Stable,27.16256731,08-12-2025,2027,2,25327,5.12998969,18.8,31.95,24.06,9.986682114,2951,Very Negative,3,209,Healthy,1.5,5,Knee,14,326
106,Gavi 105,Chelsea,Midfielder,20,1440,1608,1,6,6,36,16,2,0.3,0.3,72,2.6,0.1,1.116666667,9.6,1,23.5956147,↑ Rising,27.81187236,08-12-2025,2026,1,6078,0.641726678,96.29,35.92,72.14,68.80444438,2560,Very Positive,9,303,Recovering,1,75,Hamstring,11,91
114,Luka Modric 113,Paris Saint-Germain,Midfielder,19,1216,1007,0,6,3,1,23,0,0.157894737,0.315789474,64,1.263157895,0,0.828125,6.473684211,0,15.74884812,→ Stable,15.14015497,08-12-2025,2025,0,22091,7.46881144,78.02,20.9,55.17,24.18888836,-982,Very Positive,4,295,Recovering,0,54,Ankle,9,238
343,Erling Haaland 342,Manchester City,Defender,19,1539,1505,8,5,6,16,5,0,0.315789474,0.263157895,81,1.105263158,0,0.977907732,6.421052632,0,18.25018528,→ Stable,21.73050528,08-12-2025,2025,0,17253,7.468998808,67,33.51,53.6,91.10687028,3821,Positive,3,96,Healthy,0,77,Ankle,11,70
304,Gavi 303,Chelsea,Goalkeeper,19,1463,2184,14,8,2,12,15,0,0.105263158,0.421052632,77,1.421052632,0,1.492822967,7.578947368,0,20.59820112,↑ Rising,15.90439496,08-12-2025,2025,0,33648,2.875427233,91.4,16.93,61.61,83.82653595,473,Very Positive,0,207,Recovering,0,65,Shoulder,3,166
147,Harry Kane 146,Bayern Munich,Defender,19,1235,1816,4,3,7,15,9,3,0.368421053,0.157894737,65,1.263157895,0.157894737,1.470445344,5.789473684,1.578947368,16.10070348,↑ Rising,16.53048695,08-12-2025,2027,2,42776,2.959409084,10.3,35.23,20.27,70.93829671,3061,Very Negative,7,136,Healthy,1.578947368,39,Ankle,4,130
151,Toni Kroos 150,Chelsea,Defender,19,1425,1888,16,8,7,31,0,4,0.368421053,0.421052632,75,1.631578947,0.210526316,1.324912281,9.105263158,2.105263158,25.37411551, Falling,17.84955341,08-12-2025,2026,1,39171,8.40783821,91.4,37.65,69.9,94.88459558,1606,Very Positive,0,183,Minor,2.105263158,12,Shoulder,1,214
